AgendaItemID,MeetingDate,ProjectTitle,LocationName,Location,Latitude,Longitude,CoordinateType,GeocodeConfidence,GeocodeSource,GeocoderDisplayName,EvidenceStatus,EvidenceReason,EvidenceSnippet,Document_Link
638,2023-07-05,Sandy Lane Path Prefabricated Bridge - Request for Bid (RFB) 2023-07,Sandy Lane,"Sandy Lane, Estero, FL",26.4384205,-81.8049874,representative_linear_or_area_point,0.7,nominatim,"Sandy Lane, The Estates at Estero River, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Sandy Lane Path Prefabricated Bridge - Request for Bid (RFB) 2023-07. Action: Approved of RFB 2023-07, Sandy Lane Path Prefabricated Bridge to Contech Engineered Solutions, LLC to provide the bridge as provided in the contract, at a grand total cost of $239,500, approve a contingency fund amount of $23,950 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Vi...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/07052023%20%20minutes.pdf
1476,2023-07-05,"Approved of RFB 2023-07, Sandy Lane Path Prefabricated Bridge to Contech Engineered Soluti",Sandy Lane,"Sandy Lane, Estero, FL",26.4384205,-81.8049874,representative_linear_or_area_point,0.7,nominatim,"Sandy Lane, The Estates at Estero River, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Approved of RFB 2023-07, Sandy Lane Path Prefabricated Bridge to Contech Engineered Solutions, LLC to provide the bridge as provided in the contract, at a grand total cost of $239,500, approve a contingency fund amount of $23,950 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council",https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/07052023%20minutes.pdf
1100,2023-11-15,Sandy Lane Design & Permitting Contract Change Order,Sandy Lane,"Sandy Lane, Estero, FL",26.4384205,-81.8049874,representative_linear_or_area_point,0.7,nominatim,"Sandy Lane, The Estates at Estero River, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Sandy Lane Design & Permitting Contract Change Order. Action: Approved Change Order Number 2 in the amount of $159,754.77 for Atkins to provide additional services to complete the design and permit of the Sandy Lake Bike/Ped Improvements",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11152023%20minutes.pdf
332,2024-04-17,Seminole Gulf Railway License Agreement,Sandy Lane,"Sandy Lane, Estero, FL",26.4384205,-81.8049874,representative_linear_or_area_point,0.7,nominatim,"Sandy Lane, The Estates at Estero River, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Seminole Gulf Railway License Agreement. Action: Approved the Assignment and Amendment of the License Agreement for Sandy Lane Right of Way Occupation, Drainage Pipe Construction and Maintenance agreement with Seminole Gulf Railway and authorize the Village Manager to execute the agreement on behalf of the Village Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/04172024%20minutes.pdf
369,2024-05-01,Sandy Lane Bike/Ped Improvements Construction Manager at Risk Contract,Sandy Lane,"Sandy Lane, Estero, FL",26.4384205,-81.8049874,representative_linear_or_area_point,0.7,nominatim,"Sandy Lane, The Estates at Estero River, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Sandy Lane Bike/Ped Improvements Construction Manager at Risk Contract. Action: Approved Construction Manager at Risk agreement between Village of Estero and Chris-Tel Construction, Inc. for the Sandy Lane Bike/Ped Improvements Project and to authorize the Village Manager to execute the agreement with an effective date of July 1, 2024 and any related documents or amendments as may be necessary, except for the Guaranteed Maximum Price amendment, which will be approved by Council, at a later date",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/05012024%20minutes.pdf
109,2022-02-02,CN 2022-02 Design and Permitting Services for Sandy Lane & Broadway East Bicycle / Pedestrian Improvements,Sandy Lane,"Sandy Lane, Estero, FL",26.4384205,-81.8049874,representative_linear_or_area_point,0.7,nominatim,"Sandy Lane, The Estates at Estero River, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"CN 2022-02 Design and Permitting Services for Sandy Lane & Broadway East Bicycle / Pedestrian Improvements. Action: Approved the consultants ranking for Sandy Lane and Broadway East Bicycle/Pedestrian Improvements Project as follows: Number 1 - Atkins North America, Inc.; Number 2 - CW3 Engineering, Inc.; Number 3 - Kimley-Horn and Associates, Inc.; Number 4 - Q. Grady Minor & Associates, P.A., and authorize staff to negotiate a contract with the Number 1 ranked firm, Atkins North America, In...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/02022022%20minutes.pdf
230,2022-03-16,Sandy Lane & Broadway East Bicycle/Pedestrian Improvements Design and Permitting Services (CN 2022-02) Contract,Sandy Lane,"Sandy Lane, Estero, FL",26.4384205,-81.8049874,representative_linear_or_area_point,0.7,nominatim,"Sandy Lane, The Estates at Estero River, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Sandy Lane & Broadway East Bicycle/Pedestrian Improvements Design and Permitting Services (CN 2022-02) Contract. Action: Approved the contract with Atkins North America to provide design and permitting services for the Sandy Lane and Broadway East Bicycle/Pedestrian Improvements Project in the amount of $671,513.25, approve a contingency fund amount of $67,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manage...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/03162022%20minutes.pdf
1154,2015-12-02,"adopted by the Council; and WHEREAS, the Duncan Associates study findings and revised fee ",Shadow Wood,"Shadow Wood, Estero, FL",26.4099337,-81.7949565,representative_area_point,0.7,nominatim,"Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"adopted by the Council; and WHEREAS, the Duncan Associates study findings and revised fee schedule relies on the use of a sophisticated methodology to determine the impacts of development in an effort to establish an appropriate level of impact fees based on most recent localized data; and"" Council discussion followed regarding the amendments, as well as the Planning and Zoning Board review of the ordinance. Councilmember Wilson moved approval of the first reading of Ordinance No. 2015-20 and...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/120215%20Regular%20Meeting%20Approved%20Minutes.pdf
448,2022-05-18,Corkscrew Road Pathway Construction Contract - Cougar Contracting,Stoneybrook,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,representative_area_point,0.7,nominatim,"Stoneybrook, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Corkscrew Road Pathway Construction Contract - Cougar Contracting. Action: Approved Misc. Contractor Services contract EC 2019-06 STA 07 with Cougar Contractor Services for $313,468 for the construction of a pathway on the south side of Corkscrew Road from Stoneybrook Golf Blvd. to the Stoneybrook Golf Drive right turn lane, approve a contingency fund amount of $31,300 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Villa...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/05182022%20minutes.pdf
449,2022-05-18,Corkscrew Road Stoneybrook Path Construction Engineering and Inspection (CEI) Contract - AIM Engineering & Surveying,Stoneybrook,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,representative_area_point,0.7,nominatim,"Stoneybrook, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Corkscrew Road Stoneybrook Path Construction Engineering and Inspection (CEI) Contract - AIM Engineering & Surveying. Action: Approved Misc. Professional Services contract EC 2020-07 STA 02 with AIM Engineering and Surveying for $42,211.13 for CEI service on the Corkscrew Road Stoneybrook path construction, approve a contingency fund amount of $4,200 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execu...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/05182022%20minutes.pdf
802,2022-09-08,"RFB 2022-03 Gravity Sewer Testing for Estero Bay Village, Sunny Grove, and Cypress Bend",Sunny Grove Septic Area,"Sunny Grove, Estero, FL",26.4376,-81.8128,representative_area_point,0.9,curated_seed,,supported,tokens:sunny;grove;septic,"RFB 2022-03 Gravity Sewer Testing for Estero Bay Village, Sunny Grove, and Cypress Bend. Action: Approve award of Request for Bids No. RFB 2022-03, Gravity Sewer Smoke testing, Cleaning, and CCTV Testing for Estero Bay Village, Sunny Grove, and Cypress Bend to National Water Main Cleaning Company to provide the sewer testing and cleaning services as provided in the contract, at a grand total cost of $85,885, approve a contingency fund amount of $8,500 (an amount equal to 10% of the total proj...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/09082022%20minutes.pdf
7,2024-01-03,"Estero Bay Village, Sunny Groves & Cypress Bend Gravity Sewer Smoke & Closed- circuit Television (CCTV) Testing Change Order No. 1",Sunny Grove Septic Area,"Sunny Grove, Estero, FL",26.4376,-81.8128,representative_area_point,0.9,curated_seed,,supported,tokens:sunny;grove;septic,"Estero Bay Village, Sunny Groves & Cypress Bend Gravity Sewer Smoke & Closed- circuit Television (CCTV) Testing Change Order No. 1. Action: Approved Change Order No. 1 in the amount of $8,500.00 to Contract EC 2022-83 with National Water Main Cleaning Company for the gravity sewer line testing in the Estero Bay Village, Sunny Grove, and Cypress Bend mobile home developments, approve a 10% (of the total project cost) project contingency of $9,400, and authorize the Village Manager to sign Chan...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/01032024%20minutes.pdf
609,2025-07-02,Utility Expansion Program Phase 1 Construction Manager at Risk Contract Guaranteed Maximum Price (GMP) Addendum 02 (Sunny Grove),Sunny Grove Septic Area,"Sunny Grove, Estero, FL",26.4376,-81.8128,representative_area_point,0.9,curated_seed,,supported,exact_or_alias,"Utility Expansion Program Phase 1 Construction Manager at Risk Contract Guaranteed Maximum Price (GMP) Addendum 02 (Sunny Grove). Action: Approved Contract Number EC 2024-36 GMP Addendum 02 in the amount of $2,540,946 with Wright Construction, Inc. for the construction of the Sunny Grove Park wastewater treatment plant (WWTP) site conversion to Lee County Utilities and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contra...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/07022025.pdf
1219,2025-12-17,Sunny Grove Utility Extension Project Funding,Sunny Grove Septic Area,"Sunny Grove, Estero, FL",26.4376,-81.8128,representative_area_point,0.9,curated_seed,,supported,exact_or_alias,"Sunny Grove Utility Extension Project Funding. Action: Approved the Village of Estero providing $726,777 towards the design, permitting and construction of the Sunny Grove UEP. This equals 25% of the project cost",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/12172025.pdf
626,2024-07-03,Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths,The Brooks,"The Brooks, Estero, FL",26.3926426,-81.7753764,representative_area_point,0.7,nominatim,"Lighthouse Bay at the Brooks, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths. Action: Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/07032024%20minutes.pdf
